symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
TEP6.HA,F.TEM.I.-T.EM.M. A YDIS,EUR,F.TEM.I.-T.EM.M. A YDIS is a fund managed by Franklin Templeton Investments that invests in emerging markets equities and is a distributing share class (YDIS). It is domiciled in Luxembourg. Its goal is to provide long term returns.,Alternatives,Emerging Markets,Franklink Templeton Investments,HAN,XHAN,
TEP7.HA,F.TEM.INV.-EAST.EUR.A ACC,EUR,F.TEM.INV.-EAST.EUR.A ACC is a fund managed by Franklin Templeton Investments that invests in Eastern European equities and is an accumulating share class (ACC). It is domiciled in Luxembourg. Its goal is to provide long term returns.,Alternatives,Emerging Markets,Franklink Templeton Investments,HAN,XHAN,
TEP8.HA,F.TEM.INV-MUT.EU.N ACC.EO,EUR,"F.TEM.INV-MUT.EU.N ACC.EO is a fund managed by Franklin Templeton Investments investing in European equities, a mutual fund, and is an accumulating share class (ACC). It is domiciled in Luxembourg. Its goal is to provide long term returns.",Alternatives,Developed Markets,Franklink Templeton Investments,HAN,XHAN,
TEP9.HA,FT-TEM.EURO.GRO.AA,EUR,FT-TEM.EURO.GRO.AA is a fund managed by Franklin Templeton Investments focusing on European growth stocks. It is domiciled in Luxembourg. Its goal is to provide long term returns.,Alternatives,Growth,Franklink Templeton Investments,HAN,XHAN,
TEPA.HA,F.TEM.INV-T.GWTH A ACC,EUR,F.TEM.INV-T.GWTH A ACC is a fund managed by Franklin Templeton Investments investing in global equities with a focus on growth stocks and an accumulating share class (ACC). It is domiciled in Luxembourg. Its goal is to provide long term returns.,Alternatives,Growth,Franklink Templeton Investments,HAN,XHAN,
TEPB.HA,FTIF-T.GBL CL.CHANGE AYD,EUR,,,,,HAN,XHAN,
TEPC.HA,F.TEM.INV-T.CHINA  A ACC,EUR,"This is a fund related to Templeton Investment focusing on investments in China, with an accumulation strategy. The fund pools capital to invest in a portfolio of Chinese assets. Its goal is to achieve capital appreciation through investments in the Chinese market.",Alternatives,Emerging Markets,Franklink Templeton Investments,HAN,XHAN,
TEPD.HA,F.TEM.INV-TEMPL.GLOB.A YD,EUR,"This is a fund from Franklin Templeton Investments focused on investing in a globally diversified portfolio based on a ""Templeton Global"" strategy, with an accumulating share class. The fund's objective is long-term capital appreciation through investments in global equities. Franklin Templeton Investments is a global investment management organization headquartered in San Mateo, California.",Alternatives,Developed Markets,Franklink Templeton Investments,HAN,XHAN,
TEPE.HA,F.TEM.INV-F.BIOT.D.N ACC,EUR,"This is a fund managed by Franklin Templeton Investments focused on the biotechnology sector, specifically with a ""D.N"" (likely referring to a specific investment strategy or mandate within the biotech space), with an accumulating share class. The fund invests in companies involved in biotechnology research, development, and commercialization. Franklin Templeton is headquartered in San Mateo, California.",Alternatives,Growth,Franklink Templeton Investments,HAN,XHAN,
TEPF.HA,F.TEM.INV-F.BIOT.D. A ACC,EUR,"This is a fund from Franklin Templeton Investments focused on investing in the biotechnology sector, with an accumulating share class. It invests in companies involved in the research, development, and commercialization of biotechnological products and services. Franklin Templeton Investments is a global investment management organization headquartered in San Mateo, California.",Alternatives,Growth,Franklink Templeton Investments,HAN,XHAN,
TEPG.HA,FTIF-F.MUT.US.VAL. AAEO,EUR,"This is a Franklin Templeton Investments fund focused on U.S. value stocks with a ""Mutual US Value"" strategy and targeting institutional investors. It aims to provide long-term capital appreciation by investing in undervalued companies within the United States. Franklin Templeton is headquartered in San Mateo, California.",Alternatives,Value,Franklink Templeton Investments,HAN,XHAN,
TEPI.HA,FTIF-F.EURO HGH YLD AA EO,EUR,"This is a Franklin Templeton Investments fund focused on Euro High Yield bonds, targeting institutional investors, and focusing on the AA credit rating range. It aims to generate income and capital appreciation by investing in high-yield corporate bonds denominated in Euros. Franklin Templeton is headquartered in San Mateo, California.",Fixed Income,High Yield Bonds,Franklink Templeton Investments,HAN,XHAN,
TEPJ.HA,F.TEM.INV-T.GL.BD.A AC.EO,EUR,"This is a Franklin Templeton Investments fund focused on global bonds, with an accumulating share class and targeting institutional investors. It aims to provide income and capital appreciation by investing in a diversified portfolio of global debt securities. Franklin Templeton is headquartered in San Mateo, California.",Fixed Income,Government Bonds,Franklink Templeton Investments,HAN,XHAN,
TEPK.HA,F.TEM.INV.FD-F.EUR.T.R.AA,EUR,"This is a fund from Franklin Templeton Investment Funds, specifically focused on Euro Total Return strategies, with an AA share class. The fund aims to achieve a positive total return by investing primarily in a diversified portfolio of Euro-denominated fixed income securities. Franklin Templeton Investment Funds is a Luxembourg-based SICAV.",Fixed Income,Investment Grade Bonds,Franklink Templeton Investments,HAN,XHAN,
TEPM.HA,F.TEM.I.-T.GL.BD EO A YD,EUR,"This is a Franklin Templeton Investments fund focused on Global Bonds, with an accumulating share class and targeting institutional investors. It aims to provide income and capital appreciation by investing in a diversified portfolio of global debt securities. Franklin Templeton is headquartered in San Mateo, California.",Fixed Income,Government Bonds,Franklink Templeton Investments,HAN,XHAN,
TEPN.HA,FTIF-F.EURO HGH YLD AYDEO,EUR,"This is a Franklin Templeton Investments fund focused on Euro High Yield bonds, targeting institutional investors and a yield-oriented investment strategy. It aims to generate income and capital appreciation by investing in high-yield corporate bonds denominated in Euros. Franklin Templeton is headquartered in San Mateo, California.",Fixed Income,High Yield Bonds,Franklink Templeton Investments,HAN,XHAN,
TEPP.HA,FTIF-F.EURO GOV.BD AYD EO,EUR,"This is a Franklin Templeton Investments fund focused on Euro Government Bonds, targeting institutional investors, and with a yield-oriented investment strategy. It aims to generate income by investing primarily in government bonds denominated in Euros. Franklin Templeton is headquartered in San Mateo, California.",Fixed Income,Government Bonds,Franklink Templeton Investments,HAN,XHAN,
TEPQ.HA,F.TEM.INV-EAST.EUR. N ACC,EUR,This is a fund from Franklin Templeton Investments focused on investments in Eastern European markets with a non-accumulating share class. The fund pools capital to invest in a portfolio of Eastern European assets. Its goal is to achieve capital appreciation through investments in the Eastern European market.,Alternatives,Emerging Markets,Franklink Templeton Investments,HAN,XHAN,
TEPR.HA,F.TEM.INV-T.AS.GWTH A ACC,EUR,"This is a fund managed by Franklin Templeton Investments focused on investments in Asian growth markets, with an accumulating share class. The fund invests in companies located in Asia (excluding Japan) that are expected to experience high growth. Franklin Templeton is headquartered in San Mateo, California.",Alternatives,Emerging Markets,Franklink Templeton Investments,HAN,XHAN,
TEPS.HA,F.TEM.INV-T.AS.GWTH A YD,EUR,"This is a fund from Franklin Templeton Investments focused on investments in Asian growth markets, with a yield-distributing share class. The fund invests in companies located in Asia (excluding Japan) that are expected to experience high growth and distribute income to investors. Franklin Templeton is headquartered in San Mateo, California.",Alternatives,Emerging Markets,Franklink Templeton Investments,HAN,XHAN,
TEPT.HA,F.TEM.INV-T.EUROLND A ACC,EUR,"This is a fund managed by Franklin Templeton Investments focused on investments in the Eurozone, with an accumulating share class. The fund invests in companies located within the Eurozone that are expected to experience growth. Franklin Templeton is headquartered in San Mateo, California.",Alternatives,Developed Markets,Franklink Templeton Investments,HAN,XHAN,
TEPU.HA,F.TEM.INV-T.GLOB. A ACC,EUR,This is a fund from Franklin Templeton Investments focused on global investments with an accumulating share class. The fund pools capital to invest in a diversified portfolio of global assets. Its goal is to achieve capital appreciation through global market exposure.,Alternatives,Developed Markets,Franklink Templeton Investments,HAN,XHAN,
TEPV.HA,FTIF-F.MUT.US.VAL. AACC,EUR,"This is a Franklin Templeton Investments fund focused on U.S. value stocks with a ""Mutual US Value"" strategy and an accumulating share class. It aims to provide long-term capital appreciation by investing in undervalued companies within the United States. Franklin Templeton is headquartered in San Mateo, California.",Alternatives,Value,Franklink Templeton Investments,HAN,XHAN,
TEPX.HA,F.TEM.I.-F.US GOVER.A MD,EUR,"F.TEM.I.-F.US GOVER.A MD is a fund focused on investing in US government bonds. The fund aims to provide investors with exposure to the US government debt market, seeking to generate income and preserve capital. Further details about the fund's specific investment strategy and risk profile would be available in its prospectus.",Fixed Income,Government Bonds,Franklink Templeton Investments,HAN,XHAN,
TEPY.HA,F.TEM.INV-F.HGH YLD A MD.,EUR,"F.TEM.INV-F.HGH YLD A MD. is a fund that invests in high-yield bonds. High-yield bonds, also known as junk bonds, are debt securities that offer higher returns but also carry a greater risk of default. The fund aims to generate income for investors by investing in these higher-yielding, higher-risk debt instruments.",Fixed Income,High Yield Bonds,Franklink Templeton Investments,HAN,XHAN,
TEPZ.HA,F.TEM.INV-MUT.EU.A ACC.EO,EUR,"F.TEM.INV-MUT.EU.A ACC.EO is a mutual fund focused on European equities. The fund aims to achieve capital appreciation by investing in a diversified portfolio of companies located in Europe. The ""ACC"" indicates that the fund is an accumulating fund, meaning that any dividends earned are reinvested back into the fund rather than being distributed to investors.",Alternatives,Developed Markets,Franklink Templeton Investments,HAN,XHAN,
TES.HA,F.TEM.INV-T.GWTH N ACC.,EUR,"F.TEM.INV-T.GWTH N ACC. is a fund focused on thematic growth investing. The fund aims to achieve capital appreciation by investing in companies that are expected to experience high growth rates due to specific long-term trends or themes. The ""ACC"" indicates that the fund is an accumulating fund, meaning that any dividends earned are reinvested back into the fund.",Alternatives,Growth,Franklink Templeton Investments,HAN,XHAN,
TES4.HA,FTIF-TEMP.EUR.SMC A,EUR,"FTIF-TEMP.EUR.SMC A is a fund focused on European small- and mid-cap companies, aiming to provide investors with exposure to this segment of the European equity market. It invests in a diversified portfolio of stocks meeting specific size and other investment criteria. The fund is part of the Franklin Templeton Investment Funds SICAV family.",Alternatives,Mid Cap,Franklink Templeton Investments,HAN,XHAN,
TES5.HA,FTIF-TEMP.EUR.SMC NAC,EUR,"FTIF-TEMP.EUR.SMC NAC is a fund focused on European small- and mid-cap companies, aiming to provide investors with exposure to this segment of the European equity market. It invests in a diversified portfolio of stocks meeting specific size and other investment criteria. The fund is part of the Franklin Templeton Investment Funds SICAV family.",Alternatives,Mid Cap,Franklink Templeton Investments,HAN,XHAN,
TES6.HA,F.TEM.INV-EUROLND N ACC.,EUR,"F.TEM.INV-EUROLND N ACC. is a fund investing in companies within the Eurozone, seeking capital appreciation through investments in the Euroland region. The fund is part of the Franklin Templeton Investment Funds SICAV and it is an accumulation share class. The fund focuses on companies located in countries that use the Euro as their currency.",Alternatives,Developed Markets,Franklink Templeton Investments,HAN,XHAN,
TES7.HA,F.T.I.F.-FRANK.MENA AA DL,EUR,"F.T.I.F.-FRANK.MENA AA DL is a fund that invests in the Middle East and North Africa (MENA) region, seeking capital appreciation through investments in companies located in that area. It is part of the Franklin Templeton Investment Funds SICAV family. The fund aims to provide long-term growth by investing in a diversified portfolio of MENA equities.",Alternatives,Emerging Markets,Franklink Templeton Investments,HAN,XHAN,
TES8.HA,FTIF-F.JAPAN N ACC EO,EUR,"FTIF-F.JAPAN N ACC EO is a fund investing in Japanese equities, seeking capital appreciation through investments in companies located in Japan. It is part of the Franklin Templeton Investment Funds SICAV family. The fund is an accumulation share class.",Alternatives,Developed Markets,Franklink Templeton Investments,HAN,XHAN,
TES9.HA,F.TEM.INV-AS.GWTH N ACC.,EUR,"F.TEM.INV-AS.GWTH N ACC. is a fund investing in Asian equities, seeking capital appreciation through investments in companies located in the Asian region. It is part of the Franklin Templeton Investment Funds SICAV family. The fund is an accumulation share class.",Alternatives,Emerging Markets,Franklink Templeton Investments,HAN,XHAN,
TESA.HA,F.TEM.INV-T.CHINA N ACC.,EUR,"F.TEM.INV-T.CHINA N ACC. is a fund investing in Chinese equities, seeking capital appreciation through investments in companies located in China. It is part of the Franklin Templeton Investment Funds SICAV family. The fund is an accumulation share class.",,Emerging Markets,Franklink Templeton Investments,HAN,XHAN,
TESC.HA,F.TEM.INV-F.MUT.EU.N A.DL,EUR,F.TEM.INV-F.MUT.EU.N A.DL is a fund of funds investing in European equities. It is part of the Franklin Templeton Investment Funds SICAV family. The fund invests in other mutual funds that invest in Europe.,,Developed Markets,Franklink Templeton Investments,HAN,XHAN,
TESD.HA,F.TEM.INV-T.GLOB. N ACC.,EUR,F.TEM.INV-T.GLOB. N ACC. is a global equity fund seeking long-term capital appreciation. It is part of the Franklin Templeton Investment Funds SICAV family. The fund invests in a diversified portfolio of companies worldwide.,,Developed Markets,Franklink Templeton Investments,HAN,XHAN,
TESE.HA,F.TEM.INV-T.GWTH I ACC,EUR,F.TEM.INV-T.GWTH I ACC is a global equity fund seeking long-term capital appreciation. It is part of the Franklin Templeton Investment Funds SICAV family. The fund invests in a diversified portfolio of companies worldwide with growth potential.,,Growth,Franklink Templeton Investments,HAN,XHAN,
TESG.HA,F.TEM.INV-F.TECHN. A ACC,EUR,"F.TEM.INV-F.TECHN. A ACC is a fund investing in technology companies, seeking capital appreciation through investments in the technology sector. It is part of the Franklin Templeton Investment Funds SICAV family. The fund is an accumulation share class.",,Growth,Franklink Templeton Investments,HAN,XHAN,
TESH.HA,F.TEM.INV-F.U.S.O. A ACC,EUR,"F.TEM.INV-F.U.S.O. A ACC is a fund investing in US equities, seeking capital appreciation through investments in companies located in the United States. It is part of the Franklin Templeton Investment Funds SICAV family. The fund is an accumulation share class.",,Developed Markets,Franklink Templeton Investments,HAN,XHAN,
TESK.HA,F.TEM.INV.-FR.INC. A MDIS,EUR,"F.TEM.INV.-FR.INC. A MDIS is an income fund with monthly distributions. It is part of the Franklin Templeton Investment Funds SICAV family. The fund aims to provide a high level of current income, and secondarily, capital appreciation.",,Developed Markets,Franklink Templeton Investments,HAN,XHAN,
TESL.HA,F.TEM.INV-T.GL.BAL. A QD.,EUR,F.TEM.INV-T.GL.BAL. A QD. is a global balanced fund with quarterly distributions. It is part of the Franklin Templeton Investment Funds SICAV family. The fund invests in both equities and fixed income securities worldwide.,,Developed Markets,Franklink Templeton Investments,HAN,XHAN,
TESM.HA,FTIF-T.GBL CL.CHANGE AAEO,EUR,"FTIF-T.GBL CL.CHANGE AAEO is a global climate change fund seeking capital appreciation through investments in companies that are involved in climate change solutions. It is part of the Franklin Templeton Investment Funds SICAV family. The fund invests in companies focused on renewable energy, energy efficiency, and other related areas.",,Developed Markets,Franklink Templeton Investments,HAN,XHAN,
TESP.HA,F.TEM.INV-T.GWTH A YDIS,EUR,F.TEM.INV-T.GWTH A YDIS is a global equity fund seeking long-term capital appreciation with yearly distributions. It is part of the Franklin Templeton Investment Funds SICAV family. The fund invests in a diversified portfolio of companies worldwide with growth potential.,,Developed Markets,Franklink Templeton Investments,HAN,XHAN,
TESQ.HA,F.TEM.INV-LAT.AM. A ACC.,EUR,,,Emerging Markets,Franklink Templeton Investments,HAN,XHAN,
TESR.HA,F.TEM.INV-TEM.LAT.AM.A YD,EUR,,,Emerging Markets,Franklink Templeton Investments,HAN,XHAN,
TESS.HA,F.TEM.INV-BRIC A ACC.,EUR,,,Emerging Markets,Franklink Templeton Investments,HAN,XHAN,
TEST.HA,F.TEM.INV-BRIC A ACC.EUR,EUR,,,Emerging Markets,Franklink Templeton Investments,HAN,XHAN,
TESU.HA,F.TEM.INV-INDIA A ACC.EUR,EUR,,,Emerging Markets,Franklink Templeton Investments,HAN,XHAN,
TESV.HA,F.TEM.INV-INDIA A ACC.,EUR,,,Emerging Markets,Franklink Templeton Investments,HAN,XHAN,
TXIU.HA,DO RM SP.SIT.TOT.RET. AEO,EUR,"DO RM SP.SIT.TOT.RET. AEO is a special situations total return fund. It aims to generate returns by investing in companies facing unique circumstances, such as restructurings or turnarounds. It seeks to provide both income and capital appreciation.",Equities,Developed Markets,,HAN,XHAN,
U2I3.HA,AG OSTALB GLOBAL FDS AK A,EUR,"AG OSTALB GLOBAL FDS AK A is a global equity fund (""Global FDS AK"") managed by AG Ostalb. Its objective is to achieve capital appreciation by investing in a diversified portfolio of global equities. ""A"" indicates a specific share class.",Alternatives,Developed Markets,,HAN,XHAN,
U2IB.HA,PSM GROWTH UI,EUR,"PSM GROWTH UI is a growth-oriented fund, focused on capital appreciation through investments in companies with high growth potential. PSM is the name of the asset management company running the fund. ""UI"" represents a specific share class or fund structure.",Alternatives,Growth,,HAN,XHAN,
U2IC.HA,FIDUKA-UNIVERSAL-FONDS I,EUR,"FIDUKA-UNIVERSAL-FONDS I is a fund managed by FIDUKA, with ""UNIVERSAL"" suggesting a broad investment mandate across different asset classes. The fund aims to provide a diversified investment solution, for long-term growth and capital preservation. ""I"" could indicate a specific share class or investment strategy.",Alternatives,,,HAN,XHAN,
U2IG.HA,STARCAPITAL BONDVALU.UI A,EUR,"STARCAPITAL BONDVALU.UI A is a bond fund managed by StarCapital, focusing on value investing principles in the fixed income market (""Bondvalue""). It seeks to identify undervalued bonds and generate returns through their price appreciation and income generation. ""UI"" represents a specific fund structure and ""A"" represents a specific share class.",Fixed Income,Corporate Bonds,,HAN,XHAN,
U2II.HA,IPAM AKTIENSPEZIAL,EUR,,,,,HAN,XHAN,
U5EA.HA,UBS LX STR.FX.IN.EO P-ACC,EUR,,,,UBS Asset Management,HAN,XHAN,
UBA2.HA,UBAM-SWISS EQUITY  A,EUR,,,,,HAN,XHAN,
UBA3.HA,UBAM-DR.EHRHARDT GER.EQ.R,EUR,,,,,HAN,XHAN,
UBF1.HA,UBS(L)EQ.-G.SUS.DL P-ACC,EUR,"This appears to be a UBS (Lux) Equity fund focused on global sustainable development, with a Euro denomination and accumulating shares. The fund invests in companies that meet specific environmental, social, and governance (ESG) criteria. It is managed by UBS Fund Management.",,Developed Markets,UBS Asset Management,HAN,XHAN,
UBF3.HA,UBS(L)EQ.-JAPAN YN P-ACC,EUR,"This appears to be a UBS (Lux) Equity fund focused on Japanese equities, denominated in Yen and with accumulating shares. The fund invests in companies listed on Japanese stock exchanges. It is managed by UBS Fund Management.",,Developed Markets,UBS Asset Management,HAN,XHAN,
UBFC.HA,UBS(L)EQ.-BIOTECH USD P-A,EUR,"This appears to be a UBS (Lux) Equity fund focused on the Biotechnology sector, denominated in US Dollars, and with accumulating shares. The fund invests in companies involved in biotechnology research, development, and manufacturing. It is managed by UBS Fund Management.",Health Care,Developed Markets,UBS Asset Management,HAN,XHAN,
UBFG.HA,UBS(L)EQ.-EU.OP.SU.EO PA,EUR,"This appears to be a UBS (Lux) Equity fund focused on European Opportunity stocks, with a sustainable focus, denominated in Euros, and with accumulating shares. The fund invests in companies listed on European stock exchanges that are considered to have high growth potential. It is managed by UBS Fund Management.",Financials,Developed Markets,UBS Asset Management,HAN,XHAN,
UBFH.HA,UBS(L)EQ.-M.C.EUR.EO P-AC,EUR,"This appears to be a UBS (Lux) Equity fund focused on Eurozone Mid-Cap stocks, with a sustainable focus, denominated in Euros, and with accumulating shares. The fund invests in companies listed on Eurozone stock exchanges with a market capitalization that falls within the mid-cap range. It is managed by UBS Fund Management.",Financials,Developed Markets,UBS Asset Management,HAN,XHAN,
UBFN.HA,UBS(L)EQ.-GR.CH.DL P-ACC,EUR,"This appears to be a UBS (Lux) Equity fund focused on Swiss equities, denominated in either Swiss Francs or EUR (DL), and with accumulating shares. The fund invests in companies listed on the Swiss stock exchange. It is managed by UBS Fund Management.",Financials,Developed Markets,UBS Asset Management,HAN,XHAN,
UBFP.HA,UBS(L)EQ.-CN O.DL P-ACC,EUR,"This appears to be a UBS (Lux) Equity fund focused on China Onshore equities, denominated in either Chinese Yuan or EUR (DL), and with accumulating shares. The fund invests in companies listed on mainland Chinese stock exchanges (A-shares). It is managed by UBS Fund Management.",Financials,Emerging Markets,UBS Asset Management,HAN,XHAN,
UF1A.HA,UBS (D) RENT-EURO,EUR,"UBS (D) RENT-EURO is a fixed income fund investing primarily in Euro-denominated bonds. The fund is managed by UBS, a global financial services company headquartered in Zurich and Basel, Switzerland. Its objective is to generate income and preserve capital by investing in a diversified portfolio of Euro-denominated debt securities.",Fixed Income,Corporate Bonds,UBS Asset Management,HAN,XHAN,
UF1F.HA,ACATIS ASIA PACIF.PLU.FDS,EUR,"ACATIS ASIA PACIF.PLU.FDS is an equity fund that invests in companies located in the Asia-Pacific region. The fund is managed by ACATIS Investment Kapitalverwaltungsgesellschaft mbH, a German investment firm, and seeks to generate long-term capital appreciation. Its investment strategy focuses on a specific approach like value investing or growth investing within the Asia-Pacific market.",Equities,Emerging Markets,ACATIS Investment Management,HAN,XHAN,
UFM5.HA,UBS LX STR.FD EQ.EO P-ACC,EUR,"UBS LX STR.FD EQ.EO P-ACC is a Luxembourg-domiciled structured fund primarily focused on equities in Euro-denominated assets. The fund is managed by UBS, a global financial services company headquartered in Zurich and Basel, Switzerland, and aims to achieve capital appreciation through a structured investment strategy within the equity market. The ""P-ACC"" designation signifies accumulating shares where income is reinvested.",Equities,,UBS Asset Management,HAN,XHAN,
UFM6.HA,UBS LUX STR.BAL. EO P-DIS,EUR,,,,,HAN,XHAN,
UFM7.HA,UBS LUX STR.BA.EO P-C-DIS,EUR,,,,,HAN,XHAN,
UFMC.HA,UBS(L)EF-T.OPP.(DL) DLPA,EUR,,,,,HAN,XHAN,
UFUB.HA,UBS CH STRAT.FD-BALA.EO P,EUR,,,,,HAN,XHAN,
UFUD.HA,UBS(CH)EQ.-SM.CAP.EU.EO P,EUR,,,,,HAN,XHAN,
UG71.HA,UBS(LUX)MNY MKT-EUR P-ACC,EUR,UBS(LUX)MNY MKT-EUR P-ACC is a money market fund denominated in EUR and accumulating profits. The fund aims to provide capital preservation and liquidity with a focus on short-term investments. It is managed by UBS Asset Management in Luxembourg.,Cash,Money Market Instruments,UBS Asset Management,HAN,XHAN,
UG72.HA,UBS(LUX)MNY MKT-USD P ACC,EUR,UBS(LUX)MNY MKT-USD P ACC is a money market fund denominated in USD and accumulating profits. The fund aims to provide capital preservation and liquidity with a focus on short-term investments. It is managed by UBS Asset Management in Luxembourg.,Cash,Money Market Instruments,UBS Asset Management,HAN,XHAN,
UIB2.HA,UBS(D)EQUITY FUND-GL.OPP.,EUR,"UBS(D)EQUITY FUND-GL.OPP. is a global equity fund. It seeks long-term capital appreciation by investing in companies worldwide that are believed to offer attractive growth opportunities. UBS Asset Management, headquartered in Zurich, Switzerland, manages the fund.",Equities,Developed Markets,UBS Asset Management,HAN,XHAN,
UIB4.HA,UBS(D)EQ.FD-SM.GERM.COS,EUR,"UBS(D)EQ.FD-SM.GERM.COS is a fund, managed by UBS, focusing on equity investments in small and mid-sized German companies. The fund aims to provide investors with exposure to the growth potential of the German Mittelstand.",Equities,Small Cap,UBS Asset Management,HAN,XHAN,
UIG0.HA,BW-RENTA-UNIVERSAL-FONDS,EUR,"BW-RENTA-UNIVERSAL-FONDS is a universal bond fund managed by Baden-Württembergische Bank (BW-Bank). The fund invests in a broad range of bonds, aiming for a stable return and diversification.",Fixed Income,Corporate Bonds,,HAN,XHAN,
UIG4.HA,WM AKTIEN GLOBAL UI-FDS B,EUR,"WM AKTIEN GLOBAL UI-FDS B is a global equity fund, managed by WM Group, structured as a ""UI-FDS,"" indicating a fund for investment-linked insurance policies, and 'B' denoting a specific share class. It aims for long-term capital appreciation through diversified investments in global equities.",Fixed Income,Developed Markets,,HAN,XHAN,
UIG7.HA,R + P UNIVERSAL-FONDS,EUR,"R + P UNIVERSAL-FONDS is a universal fund managed by R+P Group. It is a diversified fund, investing in various asset classes, aiming for a balance between risk and return.",Fixed Income,Blend,,HAN,XHAN,
UIGE.HA,BW-RENTA-INTERNATIONAL-F.,EUR,"BW-RENTA-INTERNATIONAL-F. is an international bond fund managed by Baden-Württembergische Bank (BW-Bank). It invests primarily in bonds from various countries outside of Germany, aiming for a diversified fixed-income portfolio.",Fixed Income,Corporate Bonds,,HAN,XHAN,
UIGG.HA,DEGUSSA BANK U.-RENTENFD.,EUR,"DEGUSSA BANK U.-RENTENFD. is a universal bond fund managed by Degussa Bank. It invests in a diversified portfolio of bonds, aiming for a stable return and capital preservation.",Fixed Income,Corporate Bonds,,HAN,XHAN,
UIGI.HA,ACATIS AKTIEN GLOBA.FDS A,EUR,"ACATIS AKTIEN GLOBA.FDS A is a global equity fund managed by ACATIS Investment Kapitalverwaltungsgesellschaft mbH, with ""A"" denoting a specific share class. The fund aims for long-term capital appreciation by investing in a diversified portfolio of global equities, typically following a value-oriented investment approach.",Fixed Income,Developed Markets,ACATIS Investment Management,HAN,XHAN,
UIGL.HA,FIMAX VERMOEGENSV.FDS UI,EUR,"FIMAX VERMOEGENSV.FDS UI is an asset management fund managed by FIMAX, structured as a ""UI"" fund, for investment-linked insurance. The fund aims for long-term capital appreciation and preservation through a diversified portfolio of various asset classes.",Fixed Income,,,HAN,XHAN,
UIGP.HA,BRW BALANCED RETURN V,EUR,"BRW BALANCED RETURN V is a balanced return fund managed by BRW (Bankhaus Reithinger Wertpapierhandels GmbH), with ""V"" denoting a specific share class. The fund aims for a balance between capital appreciation and income generation through investments in a mix of asset classes such as equities and bonds.",Fixed Income,Blend,,HAN,XHAN,
UIGY.HA,HP+P EURO SELECT UI FDS A,EUR,,Alternatives,,,HAN,XHAN,
UIGZ.HA,WACHSTUM DEFENSIV R,EUR,,Alternatives,,,HAN,XHAN,
UO13.HA,HMT GLOBAL ANTIZYKLIK I,EUR,,,,,HAN,XHAN,
UO14.HA,HMT EURO AKTIEN SOLVENCY,EUR,,,,,HAN,XHAN,
UO1A.HA,DT.POSTBK.GLOBAL PLAYER,EUR,,,,,HAN,XHAN,
UO1D.HA,DT.POSTBK.EUROP.AKT.,EUR,,,,,HAN,XHAN,
UO1N.HA,ARISTOTELES FONDS I,EUR,,,,,HAN,XHAN,
UP1A.HA,LIENHARDT+PA.CORE STR.ASF,EUR,,,,,HAN,XHAN,
UPK2.HA,MARATHON-AKT.DIVIDENDE.A,EUR,,,,,HAN,XHAN,
UQ21.HA,AGIF-GL.AGRIC.TRENDS A EO,EUR,AGIF-GL.AGRIC.TRENDS A EO is a fund focused on long-term capital growth by investing in companies related to global agricultural trends. The fund invests globally in equities associated with the agricultural industry.,Alternatives,Growth,Allianz Global Investors Fund,HAN,XHAN,
UQ2C.HA,AGIF-ALL.GL.EQ.UNCON.A EO,EUR,"AGIF-ALL.GL.EQ.UNCON.A EO is a fund that invests globally in equities without constraints. The fund offers flexibility in its investment approach, allowing it to invest across various sectors, market caps, and geographies.",Alternatives,Blend,Allianz Global Investors Fund,HAN,XHAN,
UQ2D.HA,AGIF-GL.SUSTAIN.AX EUR,EUR,"AGIF-GL.SUSTAIN.AX EUR is a fund that invests globally in companies adhering to sustainability principles. The fund focuses on companies with strong environmental, social, and governance (ESG) practices.",Alternatives,Blend,Allianz Global Investors Fund,HAN,XHAN,
UQ2E.HA,AGIF-ALL.GLBL EQU. AT EO,EUR,AGIF-ALL.GLBL EQU. AT EO is a fund that invests globally in equities. The fund aims to achieve capital appreciation through investments in companies across various countries and sectors.,Alternatives,Blend,Allianz Global Investors Fund,HAN,XHAN,
UQ2K.HA,AGIF-GL.SUSTAIN.A DL,EUR,"AGIF-GL.SUSTAIN.A DL is a fund that invests globally in companies adhering to sustainability principles. The fund focuses on companies with strong environmental, social, and governance (ESG) practices.",Financials,Blend,Allianz Global Investors Fund,HAN,XHAN,
UQ2L.HA,AGIF-EMERGING ASIA A DL,EUR,AGIF-EMERGING ASIA A DL is a fund focused on equity investments in Emerging Asian markets. The fund aims to achieve capital appreciation through investments in companies located within emerging economies in Asia.,Financials,Emerging Markets,Allianz Global Investors Fund,HAN,XHAN,
UQ2M.HA,AGIF-ALL.ASIA INNOV. A EO,EUR,AGIF-ALL.ASIA INNOV. A EO is a fund focused on investing in innovative companies located in Asia. The fund aims to capture the growth potential of innovative businesses within the Asian region.,Financials,Emerging Markets,Allianz Global Investors Fund,HAN,XHAN,
UQ2W.HA,AGIF-EUR.CONV.EQU.A EO,EUR,,,,Allianz Global Investors Fund,HAN,XHAN,
WXI3.HA,DWS GLOBAL WATER LD,EUR,DWS GLOBAL WATER LD ,,,DWS Investment,HAN,XHAN,
WXI7.HA,FIVV-MIC-MANDAT-ROHSTOFFE,EUR,FIVV-MIC-MANDAT-ROHSTOFFE ,,,,HAN,XHAN,
