symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
TASE.L,iShares TA-35 Israel UCITS ETF USD (Acc),USD,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the TA-35 Net USD Index, an index of the Tel Aviv Stock Exchange in Israel.",Financials,Developed Markets,BlackRock Asset Management,LSE,XLON,IE00BP3QZG05
TCBT.L,VanEck Vectors iBoxx EUR Corporates UCITS ETF,USD,The aim of the VanEck Vectorsâ¢ iBoxx EUR Corporates UCITS ETF is to follow the Markit iBoxx EUR Liquid Corporates Index as closely as possible.,Fixed Income,Corporate Bonds,VanEck Asset Management,LSE,XLON,NL0009690247
TCED.L,Tabula European Performance Credit UCITS ETF (EUR) Class G EUR Distributing,EUR,"The objective of the Sub-Fund is to track the performance of the Index to within an acceptable tracking error, (which will take into account, amongst other things, the fees and expenses incurred). The Sub-Fund will seek to achieve its investment objective primarily through Index CDS trading activity in order to track, as closely as possible, the performance of the Index. The Sub-Fund will hold long Index CDS (Credit Protection Seller) positions to gain exposure to the Credit Indices. The Sub-Fund may also trade offsetting short Index CDS (the Credit Protection Buyer) positions in order to reduce the net long Index CDS exposures in tracking the Index levels. The Sub-Fund will also seek to replicate the return of the Reference Cash Amount of the Index by investing its cash holdings in Collateral Assets. The Sub-Fundâs ultimate exposure will be to a diversified portfolio of European Investment Grade and Crossover Corporate Credit.",Alternatives,Corporate Bonds,Tabula Investment Management,LSE,XLON,IE00BG0J8M66
TCEP.L,Tabula European Performance Credit UCITS ETF (EUR) Class J EUR Accumulation,EUR,"The objective of the Sub-Fund is to track the performance of the Index to within an acceptable tracking error, (which will take into account, amongst other things, the fees and expenses incurred). The Sub-Fund will seek to achieve its investment objective primarily through Index CDS trading activity in order to track, as closely as possible, the performance of the Index. The Sub-Fund will hold long Index CDS (Credit Protection Seller) positions to gain exposure to the Credit Indices. The Sub-Fund may also trade offsetting short Index CDS (the Credit Protection Buyer) positions in order to reduce the net long Index CDS exposures in tracking the Index levels. The Sub-Fund will also seek to replicate the return of the Reference Cash Amount of the Index by investing its cash holdings in Collateral Assets. The Sub-Fundâs ultimate exposure will be to a diversified portfolio of European Investment Grade and Crossover Corporate Credit.",Alternatives,Corporate Bonds,Tabula Investment Management,LSE,XLON,IE00BG0J8M66
TDGB.L,VANECK VECTORS ETFS N.V. VANECK,GBP,"VANECK VECTORS ETFS N.V. VANECK is an Exchange Traded Fund (ETF) managed by VanEck Vectors ETFs N.V. (a Netherlands entity) and it focuses on a specific sector, commodity, or investment strategy. It is domiciled in Luxembourg. Its goal is to track the performance of the specific index.",Information Technology,,VanEck Asset Management,LSE,XLON,
TDIV.L,VanEck Vectors Morningstar Developed Markets Dividend Leaders UCITS ETF,USD,The aim of the VanEck Vectorsâ¢ Morningstar Developed Markets Dividend Leaders UCITS ETF is to follow the MorningstarÂ® Developed Markets Large Cap Dividend Leaders IndexSM as closely as possible.,Information Technology,Developed Markets,VanEck Asset Management,LSE,XLON,NL0011683594
TECC.L,Tabula European iTraxx Crossover Credit UCITS ETF (EUR) Class J EUR Accumulation,EUR,"The objective of the Sub-Fund is to achieve the performance of the Index to within an acceptable tracking error, (which will take into account, amongst other things, the fees and expenses incurred).",Fixed Income,,Tabula Investment Management,LSE,XLON,IE00BH059L74
TECS.L,Tabula European Itraxx Crossover Credit Short UCITS ETF (EUR) Class J EUR Accumulation,EUR,The objective of the Sub-Fund is to track the performance of the Index to within an acceptable tracking error as described below,Fixed Income,,Tabula Investment Management,LSE,XLON,IE00BH05CB83
TELE.L,SPDR MSCI Europe Communication Services UCITS ETF,EUR,The investment objective of the Fund is to track the performance of European large and mid-sized companies in the Communication Services sector.,Communication Services,Developed Markets,State Street Global Advisors,LSE,XLON,IE00BKWQ0N82
TELW.L,Lyxor MSCI World Telecommunication Services TR UCITS ETF - C-USD,USD,"The Sub-Fund is an index-tracking UCITS passively managed. The Reference Currency of the Sub-Fund is the Euro (EUR). The investment objective of sub-fund is to track both the upward and the downward evolution of the MSCI World Communication Services Index â Net Total Return (the ""Index"") denominated in US Dollars - while minimising the volatility of the difference between the return of the Sub-Fund and the return of the Index (the âTracking Errorâ). The anticipated level of the tracking error under normal market conditions is expected to be up to 0.50%.",Communication Services,Developed Markets,Lyxor International Asset Management,LSE,XLON,LU0533034129
TFRN.L,WisdomTree USD Floating Rate Treasury Bond UCITS ETF - USD Acc,USD,"The WisdomTree USD Floating Rate Treasury Bond UCITS ETF (the âFundâ) seeks to track the price and yield performance, before fees and expenses, of the Bloomberg Barclays U.S. Treasury Floating Rate Bond Index (the âIndexâ).",Fixed Income,Treasury Bonds,WisdomTree Asset Management,LSE,XLON,IE00BJJYYX67
TGET.L,VanEck Vectors Global Equal Weight UCITS ETF,USD,"The aim of the VanEck Vectorsâ¢ Global Equal Weight UCITS ETF is to follow the Solactive Global Equity Index as closely as possible.
The Index is reweighted annually on the third Tuesday of March so that the 250 shares are again equally weighted.",Financials,Developed Markets,VanEck Asset Management,LSE,XLON,NL0009690221
TGGB.L,VanEck Vectors ETFs N.V. - VanEck Vectors Global Equal Weight UCITS ETF,GBP,"VanEck Vectors ETFs N.V. - VanEck Vectors Global Equal Weight UCITS ETF aims to replicate the performance of the Solactive Global Equity All Cap Equal Weight Index. The fund offers exposure to a broad range of global equities, with each holding equally weighted in the index. VanEck is headquartered in New York City.",Financials,Developed Markets,VanEck Asset Management,LSE,XLON,
TI5G.L,iShares $ TIPS 0-5 UCITS ETF GBP Hedged (Dist),GBP,"The investment objective of the Fund is to seek to provide investors with a total return, taking into account both capital and income returns, which ref
lects the return of the ICE U.S. Treasury Inflation Linked Bond Index 0
-5 Years.Currency Hedged Share Classes offered in the Fund aim to reduce the impact of exchange rate fluctuations between the underlying portfolio currency exposures of the Fund and the Valuation Currency of a Currency Hedged Share Class on returns of the Benchmark Index to investors in that Share Class, through entering into foreign exchange contracts for currency hedging.",Fixed Income,Inflation-Protected Securities,BlackRock Asset Management,LSE,XLON,IE00BDQYWQ65
TIGB.L,Invesco US Treasury Bond 0-1 Year UCITS ETF GBP Hedged Dist,GBP,"The investment objective of the Fund is to achieve the total return performance of the Bloomberg Barclays US Treasury Coupons Index (the ""Reference Index"") less fees, expenses and transaction costs.",Fixed Income,Treasury Bonds,Invesco Investment Management,LSE,XLON,IE00BKWD3C98
TINF.L,Tabula US Enhanced Infla UCITS ETF USD,USD,The objective of the Sub-Fund is to track the performance of the Index to within an acceptable Tracking Error.,Fixed Income,Inflation-Protected Securities,Tabula Investment Management,LSE,XLON,
TING.L,Tabula US Enhanced Infla UCITS ETF GBP H,GBP,The objective of the Sub-Fund is to track the performance of the Index to within an acceptable Tracking Error.,Fixed Income,Inflation-Protected Securities,Tabula Investment Management,LSE,XLON,
TINM.L,WisdomTree Tin,USD,"WisdomTree Tin (TINM) is designed to enable investors to gain an exposure to a total return investment in tin by tracking the Bloomberg Tin Subindex (the ""Index"") and providing a collateral yield. TINM is an exchange traded commodity (""ETC""). Its securities can be created and redeemed on demand by authorised participants and traded on exchange just like shares in a company. The ETC is backed by swaps. The payment obligations of the swap counterparties to the Issuer are protected by collateral held which is marked to market daily. The collateral is held in segregated accounts at The Bank of New York Mellon.",Commodities,,WisdomTree Asset Management,LSE,XLON,JE00B2QY0H68
TIP5.L,iShares $ TIPS 0-5 UCITS ETF USD (Dist),USD,"The investment objective of the Fund is to seek to provide investors with a total return, taking into account both capital and income returns, which ref
lects the return of the ICE U.S. Treasury Inflation Linked Bond Index 0
-5 Years.Currency Hedged Share Classes offered in the Fund aim to reduce the impact of exchange rate fluctuations between the underlying portfolio currency exposures of the Fund and the Valuation Currency of a Currency Hedged Share Class on returns of the Benchmark Index to investors in that Share Class, through entering into foreign exchange contracts for currency hedging.",Fixed Income,Inflation-Protected Securities,BlackRock Asset Management,LSE,XLON,IE00BDQYWQ65
TIPA.L,MULTI-UNITS LUXEMBOURG - Lyxor Core US TIPS (DR) UCITS ETF - Acc,USD,"The investment objective of MULTI UNITS LUXEMBOURG - Lyxor Core US TIPS (DR) UCITS ETF is to reflect the performance of the Barclays US Government Inflation-Linked Bond Index (the ""Benchmark Index"") denominated in US Dollars, in order to offer an exposure to the US Treasury Inflation Protected Securities (TIPS) market.",Fixed Income,Inflation-Protected Securities,Lyxor International Asset Management,LSE,XLON,
TIPG.L,Multi Units Luxembourg - Lyxor Core US TIPS (DR) UCITS ETF,GBP,"Multi Units Luxembourg - Lyxor Core US TIPS (DR) UCITS ETF aims to track the performance of the FTSE US Inflation Linked Securities index. The fund invests in US Treasury Inflation-Protected Securities (TIPS). Lyxor Asset Management is headquartered in Paris, France.",Fixed Income,Inflation-Protected Securities,Lyxor International Asset Management,LSE,XLON,
TIPH.L,Lyxor Core US TIPS (DR) UCITS ETF - Monthly Hedged D-GBP,GBP,"The investment objective of the fund is to reflect the performance of the Barclays US Government Inflation-Linked Bond Index denominated in USD, in order to offer an exposure to the US Treasury Inflation Protected Securities (TIPS) market.",Fixed Income,Inflation-Protected Securities,Lyxor International Asset Management,LSE,XLON,
TIPS.L,SPDR Bloomberg Barclays U.S. TIPS UCITS ETF,USD,"The objective of the Fund is to track the performance of the U.S.
inflation-linked government bond market (otherwise known as
Treasury Inflation Protected Securities, or ""TIPS""). It aims to do this
by tracking the Barclays US Government Inflation-Linked
Bond Index.",Fixed Income,Inflation-Protected Securities,State Street Global Advisors,LSE,XLON,IE00BZ0G8977
TIPU.L,Lyxor Core US TIPS (DR) UCITS ETF - D-USD,USD,"The investment objective of the fund is to reflect the performance of the Barclays US Government Inflation-Linked Bond Index denominated in USD, in order to offer an exposure to the US Treasury Inflation Protected Securities (TIPS) market.",Fixed Income,Inflation-Protected Securities,Lyxor International Asset Management,LSE,XLON,
TNOW.L,Lyxor MSCI World Information Technology TR UCITS ETF - C-USD,USD,"The Sub-Fund is an index-tracking UCITS passively managed. The Reference Currency of the Sub-Fund is the Euro (EUR). The investment objective of sub-fund is to track both the upward and the downward evolution of the MSCI World Information Technology Index â Net Total Return (the ""Index"") denominated in US Dollars - while minimising the volatility of the difference between the return of the Sub-Fund and the return of the Index (the âTracking Errorâ). The anticipated level of the tracking error under normal market conditions is expected to be up to 0.50%.",Information Technology,Developed Markets,Lyxor International Asset Management,LSE,XLON,LU0533033667
TP05.L,iShares $ TIPS 0-5 UCITS ETF USD (Dist),GBP,"The investment objective of the Fund is to seek to provide investors with a total return, taking into account both capital and income returns, which ref
lects the return of the ICE U.S. Treasury Inflation Linked Bond Index 0
-5 Years.Currency Hedged Share Classes offered in the Fund aim to reduce the impact of exchange rate fluctuations between the underlying portfolio currency exposures of the Fund and the Valuation Currency of a Currency Hedged Share Class on returns of the Benchmark Index to investors in that Share Class, through entering into foreign exchange contracts for currency hedging.",Fixed Income,Inflation-Protected Securities,BlackRock Asset Management,LSE,XLON,IE00BDQYWQ65
TPHG.L,Amundi Index Solutions - Amundi Japan Topix UCITS ETF-C GBP Hedged,GBP,"To track the performance of TOPIX Index, and to minimize the tracking
error between the net asset value of the sub-fund and the performance of
the Index.",Financials,Developed Markets,Amundi Asset Management,LSE,XLON,LU1681038169
TPXG.L,Amundi Index Solutions - Amundi Japan Topix UCITS ETF-C JPY,GBP,"To track the performance of TOPIX Index, and to minimize the tracking
error between the net asset value of the sub-fund and the performance of
the Index.",Financials,Developed Markets,Amundi Asset Management,LSE,XLON,LU1681038169
TPXU.L,Amundi Index Solutions - Amundi Japan Topix UCITS ETF-C JPY,USD,"To track the performance of TOPIX Index, and to minimize the tracking
error between the net asset value of the sub-fund and the performance of
the Index.",Financials,Developed Markets,Amundi Asset Management,LSE,XLON,LU1681038169
TR3G.L,Invesco US Treasury Bond 1-3 Year UCITS ETF USD Dist,GBP,"The investment objective of the Fund is to achieve the performance of the Bloomberg Barclays US Treasury 1-3 Year Index (the ""Reference Index"") less fees, expenses and transaction costs.",Fixed Income,Treasury Bonds,Invesco Investment Management,LSE,XLON,IE00BF2FNJ76
TR7G.L,Invesco US Treasury Bond 3-7 Year UCITS ETF USD Dist,GBP,"The investment objective of the Fund is to achieve the performance of the Bloomberg Barclays US Treasury 3-7 Year Index (the ""Reference Index"") less fees, expenses and transaction costs.",Fixed Income,Treasury Bonds,Invesco Investment Management,LSE,XLON,IE00BF2FPB31
TR7S.L,Invesco US Treasury Bond 3-7 Year UCITS ETF GBP Hdg Dist,GBP,"The investment objective of the Fund is to achieve the performance of the Bloomberg Barclays US Treasury 3-7 Year Index (the ""Reference Index"") less fees, expenses and transaction costs.",Fixed Income,Treasury Bonds,Invesco Investment Management,LSE,XLON,IE00BF2GC043
TRE3.L,Invesco US Treasury Bond 1-3 Year UCITS ETF USD Dist,USD,"The investment objective of the Fund is to achieve the performance of the Bloomberg Barclays US Treasury 1-3 Year Index (the ""Reference Index"") less fees, expenses and transaction costs.",Fixed Income,Treasury Bonds,Invesco Investment Management,LSE,XLON,IE00BF2FNJ76
TRE7.L,Invesco US Treasury Bond 3-7 Year UCITS ETF USD Dist,USD,"The investment objective of the Fund is to achieve the performance of the Bloomberg Barclays US Treasury 3-7 Year Index (the ""Reference Index"") less fees, expenses and transaction costs.",Fixed Income,Treasury Bonds,Invesco Investment Management,LSE,XLON,IE00BF2FPB31
TREG.L,VanEck Vectors ETFs N.V. - VanEck Vectors Global Real Estate UCITS ETF,GBP,"The VanEck Vectors Global Real Estate UCITS ETF seeks to replicate the performance of the GPR Global 100 Index, providing exposure to publicly traded real estate companies (REITs) and real estate operating companies (REOCs) worldwide. This ETF allows investors to participate in the global real estate market through a diversified portfolio. VanEck Vectors ETFs N.V. is the issuer, with headquarters in Europe.",Real Estate,REITs,VanEck Asset Management,LSE,XLON,
TREI.L,Invesco US Treasury Bond 0-1 Year UCITS ETF USD Dist,USD,"The investment objective of the Fund is to achieve the total return performance of the Bloomberg Barclays US Treasury Coupons Index (the ""Reference Index"") less fees, expenses and transaction costs.",Fixed Income,Treasury Bonds,Invesco Investment Management,LSE,XLON,IE00BKWD3C98
TRES.L,Invesco US Treasury Bond UCITS ETF USD Dist,USD,"The investment objective of the Fund is to achieve the performance of the Bloomberg Barclays US Treasury Index (the ""Reference Index"") less fees, expenses and transaction costs.",Fixed Income,Treasury Bonds,Invesco Investment Management,LSE,XLON,IE00BF2GFK56
TRET.L,VanEck Vectors Global Real Estate UCITS ETF,USD,"The aim of the VanEck Vectorsâ¢ Global Real Estate UCITS ETF is to follow the GPR Global 100 Index as closely as possible.
The Index is reweighted semi-annually at closing on the third Friday of March and September.",Real Estate,REITs,VanEck Asset Management,LSE,XLON,NL0009690239
TREX.L,Invesco US Treasury Bond 7-10 Year UCITS ETF USD Dist,USD,"The investment objective of the Fund is to achieve the performance of the Bloomberg Barclays US Treasury 7-10 Year Index (the ""Reference Index"") less fees, expenses and transaction costs.",Fixed Income,Treasury Bonds,Invesco Investment Management,LSE,XLON,IE00BF2FN869
TRGB.L,Invesco US Treasury Bond UCITS ETF GBP Hdg Dist,GBP,"The investment objective of the Fund is to achieve the performance of the Bloomberg Barclays US Treasury Index (the ""Reference Index"") less fees, expenses and transaction costs.",Fixed Income,Treasury Bonds,Invesco Investment Management,LSE,XLON,IE00BF2GFM70
TRIA.L,Invesco US Treasury Bond 0-1 Year UCITS ETF USD Acc,USD,"The investment objective of the Fund is to achieve the total return performance of the Bloomberg Barclays US Treasury Coupons Index (the ""Reference Index"") less fees, expenses and transaction costs.",Fixed Income,Treasury Bonds,Invesco Investment Management,LSE,XLON,IE00BKWD3C98
TRIS.L,Invesco US Treasury Bond 0-1 Year UCITS ETF USD Dist,GBP,"The investment objective of the Fund is to achieve the total return performance of the Bloomberg Barclays US Treasury Coupons Index (the ""Reference Index"") less fees, expenses and transaction costs.",Fixed Income,Treasury Bonds,Invesco Investment Management,LSE,XLON,IE00BKWD3C98
TRS3.L,SPDR Bloomberg Barclays 1-3 Year U.S. Treasury Bond UCITS ETF,USD,The objective of the SPDR Barclays 1-3 Year US Treasury Bond UCITS ETF is to track the performance of the U.S. Treasury (government) bond market for securities with a maturity of between 1 and up to (but not including) 3 years. It aims to do this by tracking the performance of the Barclays 1-3 Year US Treasury Bond Index as closely as possible.,Fixed Income,Treasury Bonds,State Street Global Advisors,LSE,XLON,IE00BC7GZJ81
TRS5.L,SPDR Bloomberg Barclays 3-7 Year U.S. Treasury Bond UCITS ETF,USD,"The objective of the Fund is to track the performance of the intermediate maturity U.S. Treasury bond market. It aims to do this by tracking the performance of the Barclays U.S. 3-7 Year Treasury Bond Index (the ""Index"") as closely as possible.",Fixed Income,Treasury Bonds,State Street Global Advisors,LSE,XLON,IE00BYSZ5R67
TRSG.L,Invesco US Treasury Bond UCITS ETF USD Dist,GBP,"The investment objective of the Fund is to achieve the performance of the Bloomberg Barclays US Treasury Index (the ""Reference Index"") less fees, expenses and transaction costs.",Fixed Income,Treasury Bonds,Invesco Investment Management,LSE,XLON,IE00BF2GFK56
TRSX.L,SPDR Bloomberg Barclays 7-10 Year U.S. Treasury Bond UCITS ETF,USD,"The objective of the Fund is to track the performance of the intermediate maturity U.S. Treasury bond market. It aims to do this by tracking the performance of the Barclays U.S. 7-10 Year Treasury Bond Index (the ""Index"") as closely as possible.",Fixed Income,Treasury Bonds,State Street Global Advisors,LSE,XLON,IE00BYSZ5T81
TRSY.L,SPDR Bloomberg Barclays U.S. Treasury Bond UCITS ETF,USD,"The investment policy of the Fund is to track the performance of the Barclays Capital U.S. Treasury Index (or any other index determined by the Directors from time to time to track substantially the same market as the Barclays Capital U.S. Treasury Index and which is considered by the Directors to be an appropriate index for the Fund to track, in accordance with the Prospectus) (the âIndexâ) as closely as possible, while seeking to minimise as far as possible the tracking error between the Fundâs performance and that of the Index.
The Index measures the performance of the US government bond market and includes public obligations of the U.S. Treasury. Certain special issues, such as state and local government series bonds (SLGs), as well as U.S. Treasury TIPS, are excluded. STRIPS are excluded from the index because their inclusion would result in double-counting. Securities must be rated investment grade, as defined by the Barclays Capital Index Methodology.",Fixed Income,Treasury Bonds,State Street Global Advisors,LSE,XLON,IE00B44CND37
TRXG.L,Invesco US Treasury Bond 7-10 Year UCITS ETF USD Dist,GBP,"The investment objective of the Fund is to achieve the performance of the Bloomberg Barclays US Treasury 7-10 Year Index (the ""Reference Index"") less fees, expenses and transaction costs.",Fixed Income,Treasury Bonds,Invesco Investment Management,LSE,XLON,IE00BF2FN869
TRXS.L,Invesco US Treasury Bond 7-10 Year UCITS ETF GBP Hedged Dist,GBP,"The investment objective of the Fund is to achieve the performance of the Bloomberg Barclays US Treasury 7-10 Year Index (the ""Reference Index"") less fees, expenses and transaction costs.",Fixed Income,Treasury Bonds,Invesco Investment Management,LSE,XLON,IE00BF2FN869
TSGB.L,VanEck Vectors ETFs N.V. - VanEck Vectors Sustainable World Equal Weight UCITS ETF,GBP,"The VanEck Vectors Sustainable World Equal Weight UCITS ETF seeks to track the performance of an index of companies demonstrating leadership in environmental, social, and governance (ESG) factors, equally weighting the holdings. This ETF provides investors with exposure to a diversified portfolio of sustainable companies across the globe. VanEck Vectors ETFs N.V. is the issuer, with headquarters in Europe.",Alternatives,Developed Markets,VanEck Asset Management,LSE,XLON,
TSWE.L,VanEck Vectors Sustainable World Equal Weight UCITS ETF,USD,The aim of the VanEck Vectorsâ¢ Sustainable World Equal Weight UCITS ETF is to follow the Solactive Sustainable World Equity Index as closely as possible.,Alternatives,Developed Markets,VanEck Asset Management,LSE,XLON,NL0010408704
TSY3.L,SPDR Bloomberg Barclays 1-3 Year U.S. Treasury Bond UCITS ETF,GBP,The objective of the SPDR Barclays 1-3 Year US Treasury Bond UCITS ETF is to track the performance of the U.S. Treasury (government) bond market for securities with a maturity of between 1 and up to (but not including) 3 years. It aims to do this by tracking the performance of the Barclays 1-3 Year US Treasury Bond Index as closely as possible.,Fixed Income,Treasury Bonds,State Street Global Advisors,LSE,XLON,IE00BC7GZJ81
TTRX.L,Tabula iTraxx IG Bond Index UCITS ETF (EUR) EUR Distributing,EUR,"The objective of the Sub-Fund is to track the performance of the Index to within an acceptable Tracking Error.
There can be no assurance that the Sub-Fund will achieve its investment objective. Investors should note that an investment in the Sub-Fund should not constitute a substantial proportion of an investment portfolio and may not be appropriate for all investors.",Fixed Income,Investment Grade Bonds,Tabula Investment Management,LSE,XLON,IE00BL6XZW69
TURL.L,MULTI UNITS LUXEMBOURG - Lyxor MSCI Turkey UCITS ETF,GBP,"The Lyxor MSCI Turkey UCITS ETF, managed by MULTI UNITS LUXEMBOURG, aims to track the performance of the MSCI Turkey Index. It offers investors exposure to the Turkish equity market, encompassing large and mid-cap companies listed in Turkey. MULTI UNITS LUXEMBOURG is a Luxembourg-based investment fund company.",Equities,Emerging Markets,Lyxor International Asset Management,LSE,XLON,
TURU.L,Lyxor MSCI Turkey UCITS ETF Acc,USD,"The investment objective of the MULTI
UNITS LUXEMBOURG - Lyxor MSCI
Turkey UCITS ETF (the âSub-Fundâ) is to
track both the upward and the downward
evolution of the MSCI Turkey Net Total
Return Index (the âIndexâ) denominated in
US Dollars and representative of the Turkish
equity market, while minimizing the volatility
of the difference between the return of the
Sub-Fund and the return of the Index (the
âTracking Errorâ).",Equities,Emerging Markets,Lyxor International Asset Management,LSE,XLON,LU1900067601
TVOL.L,Tabula J.P. Morgan Global Credit Volatility Premium Index UCITS ETF (EUR) Class J EUR Accumulation,EUR,"The objective of the Sub-Fund is to achieve the performance of the Index to within an acceptable tracking error, (which will take into account, amongst other things, the fees and expenses incurred). The Sub-Fund will seek to achieve its investment objective primarily through investment in an OTC Total Return Swap whereby the Sub-Fund receives the return of the Index (the âSwap Agreementâ) in exchange for the payment to the Swap Counterparty of an agreed rate of return related to the Reference Cash Rate and Reference Cash Spread pursuant to an agreement in accordance with the requirements of the International Swaps and Derivatives Association.",Equities,Corporate Bonds,Tabula Investment Management,LSE,XLON,IE00BHPGG813
TWND.L,Lyxor MSCI Taiwan UCITS ETF - Acc-EUR,USD,"The investment objective of the MULTI UNITS LUXEMBOURG â Lyxor MSCI Taiwan UCITS ETF (the ""Sub-Fund"") is to track both the upward and the downward evolution of the MSCI Taiwan Net Total Return index (the ""Index"") denominated in US Dollars and representative of the Taiwanese equity market, while minimizing the volatility of the difference between the return of the Sub-Fund and the return of the Index (the ""Tracking Error"").",Equities,Emerging Markets,Lyxor International Asset Management,LSE,XLON,LU1900066033
TWNL.L,Multi Units Luxembourg - Lyxor Msci Taiwan Ucits Etf,GBP,"The Lyxor MSCI Taiwan UCITS ETF, managed by Multi Units Luxembourg, aims to track the performance of the MSCI Taiwan Index. The ETF offers investors exposure to the Taiwanese equity market, encompassing a broad range of companies listed in Taiwan. Multi Units Luxembourg is a Luxembourg-based investment fund company.",Equities,Emerging Markets,Lyxor International Asset Management,LSE,XLON,
U10G.L,Multi Units Luxembourg - Lyxor iBoxx $ Treasuries 10Y+ (DR) UCITS ETF,GBP,"The Lyxor iBoxx $ Treasuries 10Y+ (DR) UCITS ETF, managed by Multi Units Luxembourg, aims to track the performance of the iBoxx $ Treasuries 10Y+ Index. It offers investors exposure to U.S. Treasury bonds with maturities of 10 years or more. Multi Units Luxembourg is a Luxembourg-based investment fund company.",Equities,Treasury Bonds,Lyxor International Asset Management,LSE,XLON,
U127.L,Lyxor MSCI Emerging Markets (LUX) UCITS ETF I D,USD,"The investment seeks to replicate, net of expenses, the MSCI Daily Emerging Markets TRN Index.",Equities,Emerging Markets,Lyxor International Asset Management,LSE,XLON,
U13G.L,Lyxor US Treasury 1-3Y (DR) UCITS ETF&#226&#128&#147 Dist,GBP,The investment objective is to reflect the performance of the Bloomberg Barclays US Treasury 1-3 Year Index (hereinafter the âBenchmark Indexâ) denominated in USD and representative of United States âTreasury bondsâ with remaining maturities between 1 and up to (but not including) 3 years - while minimising the volatility of the difference between the return of the Sub-Fund and the return of the Benchmark Index (the âTracking Errorâ).,Equities,Treasury Bonds,Lyxor International Asset Management,LSE,XLON,
U37G.L,Multi Units Luxembourg - Lyxor US Treasury 3-7Y (DR) UCITS ETF,GBP,"Multi Units Luxembourg - Lyxor US Treasury 3-7Y (DR) UCITS ETF is an exchange traded fund. The ETF is designed to track the performance of the FTSE US Treasury 3-7 Year index, and trades on the London Stock Exchange. The fund provides exposure to US treasury bonds with maturities between 3 and 7 years.",Fixed Income,Treasury Bonds,Lyxor International Asset Management,LSE,XLON,
U71G.L,Lyxor US Treasury 7-10Y (DR) UCITS ETF - Dist,GBP,The investment objective is to reflect the performance of the Bloomberg Barclays US Treasury 7-10 Year Index (hereinafter the âBenchmark Indexâ) denominated in USD and representative of United States âTreasury bondsâ with remaining maturities between 7 and up to (but not including) 10 years - while minimising the volatility of the difference between the return of the Sub-Fund and the return of the Benchmark Index (the âTracking Errorâ).,Fixed Income,Treasury Bonds,Lyxor International Asset Management,LSE,XLON,LU1407888053
UB00.L,UBS ETF SICAV - Euro Stoxx 50 UCITS ETF,EUR,"UBS ETF SICAV - Euro Stoxx 50 UCITS ETF is an exchange-traded fund domiciled in Luxembourg. The fund aims to track the performance of the Euro Stoxx 50 index, which comprises 50 of the largest companies in the Eurozone.",Fixed Income,Large Cap,UBS Asset Management,LSE,XLON,
UB01.L,UBS(Lux)Fund Solutions &#226&#128&#147 EURO STOXX 50 UCITS ETF(EUR)A-dis,GBP,"The sub-fund aims to track, before expenses, the price and income performance of the EURO STOXX 50Â® Index (Net Return) (this sub-fund&#39;s ""Index""). Additionally currency hedged share classes aim to reduce the impact of currency fluctuations between their reference currency and the index currency by selling currency forwards at the one-month forward rate in accordance with the hedging methodology of the Index&#39;s currency-hedged index variant as referred to in relation to each hedged share class below.",Fixed Income,Large Cap,UBS Asset Management,LSE,XLON,
UB02.L,UBS ETF SICAV - MSCI Japan UCITS ETF,GBP,"UBS ETF SICAV - MSCI Japan UCITS ETF is an exchange-traded fund domiciled in Luxembourg. The fund seeks to track the performance of the MSCI Japan Index, representing the Japanese equity market.",Fixed Income,Developed Markets,UBS Asset Management,LSE,XLON,
UB03.L,UBS(Lux)Fund Solutions &#226&#128&#147 FTSE 100 UCITS ETF(GBP)A-dis,GBP,"The sub-fund aims to track, before expenses, the price and income performance of the price of the FTSE 100 Index (Total Return) (this sub-fund&#39;s ""Index""). Additionally currency hedged share classes aim to reduce the impact of currency fluctuations between their reference currency and the index currency by selling currency forwards at the one-month forward rate in accordance with the hedging methodology of the Index&#39;s currency-hedged index variant as referred to in relation to each hedged share class below.",Fixed Income,Large Cap,UBS Asset Management,LSE,XLON,
UB06.L,UBS(Lux)Fund Solutions &#226&#128&#147 MSCI EMU UCITS ETF(EUR)A-dis,GBP,"The sub-fund aims to track, before expenses, the price and income performance of the MSCI EMU Index (Net Return) (this sub-fund&#39;s ""Index""). Additionally currency hedged share classes aim to reduce the impact of currency fluctuations between their reference currency and the index currency by selling currency forwards at the one-month forward rate in accordance with the hedging methodology of the Index&#39;s currency-hedged index variant as referred to in relation to each hedged share class below.",Fixed Income,Developed Markets,UBS Asset Management,LSE,XLON,
