symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
PSMC,Invesco Conservative Multi-Asset Allocation ETF,USD,"The investment seeks total return consistent with a lower level of risk relative to the broad stock market.
 The fund seeks to achieve its investment objective by allocating its assets using a conservative investment style that seeks to maximize the benefits of diversification, which focuses on investing a greater portion of fund assets in Fixed Income ETFs, but also provides some exposure to underlying ETFs that invest primarily in Equity ETFs. Specifically, the fund&#39;s target allocation is to invest approximately 5%-35% of its total assets in Equity ETFs and approximately 65%-95% of its total assets in Fixed Income ETFs. It is non-diversified.",Alternatives,Blend,Invesco Investment Management,BTS,BATS,
PSMD,Pacer Swan SOS Moderate (December) ETF,USD,"The investment seeks to provide investors with returns that, before fees and expenses of the fund, match those of the SPDRÂ® S&P 500Â® ETF Trust (""the Underlying ETF"").
 The fund is an actively managed exchange-traded fund (""ETF"") that, under normal market conditions, invests substantially all of its assets in FLexible EXchangeÂ® Options (""FLEX Options"") that reference the market price of the SPDRÂ® S&P 500Â® ETF Trust (the ""Underlying ETF""). It is non-diversified.",Derivatives,Blend,Pacer,BTS,BATS,US69374H5506
PSMG,Invesco Growth Multi-Asset Allocation ETF,USD,"The investment seeks to provide long-term capital appreciation.
 The fund seeks to achieve its investment objective by allocating its assets using a growth investment style that seeks to maximize the benefits of diversification, which focuses on investing a greater portion of fund&#39;s assets in Equity ETFs, but also provides some exposure to Fixed Income ETFs. Specifically, the fund&#39;s target allocation is to invest approximately 65%-95% of its total assets in Equity ETFs and approximately 5%-35% of its total assets in Fixed Income ETFs. It is non-diversified.",Alternatives,Growth,Invesco Investment Management,BTS,BATS,
PSMM,Invesco Moderately Conservative Multi-Asset Allocation ETF,USD,"The investment seeks to provide current income and some capital appreciation.
 The fund seeks to achieve its investment objective by allocating its assets using a moderately conservative investment style that seeks to maximize the benefits of diversification, which focuses on investing portions of its assets in underlying ETFs that invest primarily in equity securities, as well as in underlying ETFs that invest primarily in fixed-income securities. Specifically, the fund&#39;s target allocation is to invest approximately 25%-55% of its total assets in equity ETFs and approximately 45%-75% of its total assets in fixed income ETFs. It is non-diversified.",Alternatives,Blend,Invesco Investment Management,BTS,BATS,
PSMR,Pacer Swan SOS Moderate (April) ETF,USD,"The investment seeks to provide investors with returns that, before fees and expenses of the fund, match those of the SPDRÂ® S&P 500Â® ETF Trust.
 The fund is an actively managed exchange-traded fund (""ETF"") that, under normal market conditions, invests substantially all of its assets in FLexible EXchangeÂ® Options (""FLEX Options"") that reference the market price of the SPDRÂ® S&P 500Â® ETF Trust (the ""Underlying ETF""). It is non-diversified.",Derivatives,Blend,Pacer,BTS,BATS,US69374H5191
PTEU,Pacer Trendpilot European Index ETF,USD,"The investment seeks to track the total return performance of the Pacer Trendpilot European Index.
 Normally the fund will invest at least 80% of its total assets in the component securities of the index and investments that have economic characteristics that are substantially identical to the economic characteristics of such component securities. The index uses an objective, rules-based methodology to implement a systematic trend-following strategy that directs exposure (i) 100% to the FTSE Eurozone Index, (ii) 50% to the FTSE Eurozone Index and 50% to 3-Month U.S. Treasury bills, or (iii) 100% to 3-Month U.S. Treasury bills.",Financials,Developed Markets,Pacer,BTS,BATS,
PTLC,Pacer Trendpilot US Large Cap ETF,USD,"The investment seeks to track the total return performance, before fees and expenses, of the Pacer Trendpilot US Large Cap Index.
 The fund invests at least 80% of its total assets (exclusive of collateral held from securities lending) in the component securities of the index. The index uses an objective, rules-based methodology to implement a systematic trend-following strategy that directs exposure (i) 100% to the S&P 500Â® Index, (ii) 50% to the S&P 500 and 50% to 3-Month U.S. Treasury bills, or (iii) 100% to 3-Month U.S. Treasury bills, depending on the relative performance of the S&P 500 and its 200-business day historical simple moving average.",Financials,Large Cap,Pacer,BTS,BATS,US69374H1059
PTMC,Pacer Trendpilot US Mid Cap ETF,USD,"The investment seeks to track the total return performance, before fees and expenses, of the Pacer Trendpilot US Mid Cap Index.
 The fund invests at least 80% of its total assets (exclusive of collateral held from securities lending) in the component securities of the index. The index implements a systematic trend-following strategy that directs exposure (i) 100% to the S&P MidCap 400Â® Index, (ii) 50% to the S&P MidCap 400 and 50% to 3-Month U.S. Treasury bills, or (iii) 100% to 3-Month U.S. Treasury bills, depending on the relative performance of the S&P MidCap 400 and its 200-business day historical simple moving average.",Financials,Mid Cap,Pacer,BTS,BATS,US69374H2040
PTNQ,Pacer Trendpilot 100 ETF,USD,"The investment seeks to track the total return performance, before fees and expenses, of the Pacer NASDAQ-100 Trendpilot Index.
 The fund invests at least 80% of its total assets (exclusive of collateral held from securities lending) in the component securities of the index. The index implements a systematic trend-following strategy that directs exposure (i) 100% to the NASDAQ-100Â® Index, (ii) 50% to the NASDAQ-100 and 50% to 3âMonth U.S. Treasury bills, or (iii) 100% to 3-Month U.S. Treasury bills, depending on the relative performance of the NASDAQ-100 and its 200-business day historical simple moving average. It is non-diversified.",Financials,Large Cap,Pacer,BTS,BATS,US69374H3030
PWS,Pacer WealthShield ETF,USD,"The investment seeks to track the total return performance, before fees and expenses, of the Pacer WealthShield Index.
 Under normal circumstances, at least 80% of the fund&#39;s total assets (exclusive of collateral held from securities lending) will be invested in (i) the component securities of the index or (ii) ETFs that seek to track the performance of some or all of the component securities of the index in the same approximate weight as such component securities. The index utilizes a systematic risk management strategy that directs the index&#39;s exposure to U.S. equity securities, U.S. Treasury securities, or a mix of each. The fund is non-diversified.",Alternatives,Blend,Pacer,BTS,BATS,US69374H8401
QCON,American Century Quality Convertible Securities ETF,USD,"The investment seeks total return.
 Under normal market conditions, the portfolio managers will invest at least 80% of the fund&#39;s net assets, plus any borrowings for investment purposes, in convertible securities. Convertible securities have characteristics similar to both bonds and common stocks and typically consist of debt securities and preferred stocks that may be converted into or exchanged for a prescribed amount of common stock or other equity security, of the same or a different issuer, within a particular time period, at a specified price. The fund may invest in high-yield securities. It is non-diversified.",Equities,,American Century Investments,BTS,BATS,
QDEC,FT Cboe Vest Growth-100 Buffer ETF - December,USD,"The investment seeks to provide investors with returns (before fees, expenses and taxes) that match the price return of the Invesco QQQ TrustSM, Series 1.
 Under normal market conditions, the fund will invest substantially all of its assets in FLexible EXchangeÂ® Options (""FLEX Options"") that reference the price performance of the Invesco QQQ TrustSM, Series 1 (the ""Underlying ETF""). FLEX Options are customized equity or index option contracts that trade on an exchange, but provide investors with the ability to customize key contract terms like exercise prices, styles and expiration dates. The fund is non-diversified.",Equities,,FT Portfolios,BTS,BATS,US33740F6491
QLC,FlexShares US Quality Large Cap Index Fund,USD,"The investment seeks investment results that correspond generally to the price and yield performance, before fees and expenses, of the Northern Trust Quality Large Cap IndexSM.
 The underlying index is designed to reflect the performance of a selection of companies that, in aggregate, possess greater exposure to quality, value and momentum factors relative to a universe of publicly-traded U.S. large-capitalization equity securities. The fund generally will invest under normal circumstances at least 80% of its total assets (exclusive of collateral held from securities lending) in the securities of its underlying index.",Equities,Large Cap,Flexshares Trust,BTS,BATS,US33939L7468
QMAR,FT Cboe Vest Growth-100 Buffer ETF - March,USD,"The investment seeks to provide investors with returns that match the price return of the Invesco QQQ TrustSM, Series 1.
 Under normal market conditions, the fund will invest substantially all of its assets in FLexible EXchangeÂ® Options that reference the price performance of the Invesco QQQ TrustSM, Series 1(the ""Underlying ETF""). FLEX Options are customized equity or index option contracts that trade on an exchange, but provide investors with the ability to customize key contract terms like exercise prices, styles and expiration dates. It is non-diversified.",Derivatives,,FT Portfolios,BTS,BATS,US33740F5816
QMOM,Alpha Architect U.S. Quantitative Momentum ETF,USD,"The investment seeks to track the total return performance, before fees and expenses, of the Alpha Architect Quantitative Momentum Index.
 The fund will normally invest at least 80% of its total assets in the component securities of the Alpha Architect Quantitative Momentum Index. The index uses a 5-step, quantitative, rules-based methodology to identify a portfolio of approximately 40-50 U.S. equity securities with positive momentum. A ""momentum"" style of investing emphasizes investing in securities that have had higher recent total return performance compared to other securities.",Equities,Large Cap,Alpha Architect,BTS,BATS,US02072L4095
QPFF,American Century Quality Preferred ETF,USD,"The investment seeks current income and capital appreciation.
 Under normal market conditions, the portfolio managers will invest at least 80% of the fund&#39;s net assets, plus any borrowings for investment purposes, in preferred securities issued by U.S. and non-U.S. companies. Preferred securities in which the fund may invest include preferred stock, hybrid preferred securities that have characteristics similar to both preferred stock and debt securities, floating rate preferred securities, junior subordinated debt, senior unsecured debt obligations denominated in $25 par amounts, re-packaged preferreds, and convertible securities. The fund is non-diversified.",Fixed Income,Corporate Bonds,American Century Investments,BTS,BATS,
QTAP,Innovator Growth-100 Accelerated Plus ETF – April,USD,"The investment seeks to provide investors with returns that are three times those of the Invesco QQQ TrustSM, Series 1.
 The fund will invest at least 80% of its net assets in a portfolio of FLexible EXchangeÂ® Options (""FLEX Options"") that reference the Invesco QQQ TrustSM, Series 1 (the ""Underlying ETF""). FLEX Options are exchange-traded options contracts with uniquely customizable terms. Although guaranteed for settlement by the Options Clearing Corporation (the ""OCC""), FLEX Options are still subject to counterparty risk with the OCC and may be less liquid than more traditional exchange-traded options. It is non-diversified.",Alternatives,,Innovator ETFs,BTS,BATS,US45783Y5096
QUAL,iShares MSCI USA Quality Factor ETF,USD,"The investment seeks to track the investment results of the MSCI USA Sector Neutral Quality Index composed of U.S. large- and mid-capitalization stocks with quality characteristics as identified through certain fundamental metrics.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents. The index is based on a traditional market capitalization-weighted parent index, the MSCI USA Index.",Alternatives,Large Cap,BlackRock Asset Management,BTS,BATS,US46432F3394
QVAL,Alpha Architect U.S. Quantitative Value ETF,USD,"The investment seeks to track the total return performance, before fees and expenses, of the Alpha Architect Quantitative Value Index.
 The fund will normally invest at least 80% of its total assets in the component securities of the Alpha Architect Quantitative Value Index. The index uses a 5-step, quantitative, rules-based methodology to identify a portfolio of approximately 40-50 undervalued U.S. equity securities with the potential for capital appreciation.",Alternatives,Value,Alpha Architect,BTS,BATS,US02072L1026
RDFI,Rareview Dynamic Fixed Income ETF,USD,"The investment seeks total return with an emphasis on providing current income.
 Under normal market conditions, the fund will invest at least 80% of its net assets (plus any borrowings for investment purposes) in fixed income closed-end funds trading at a discount or premium to their underlying net asset value and that pay regular periodic cash distributions. Through its investments in closed-end funds that hold non-U.S. fixed income securities, the fund may invest indirectly in foreign securities, including securities of issuers located in emerging markets. It is non-diversified.",Fixed Income,Bonds,Rareview Capital,BTS,BATS,US19423L7221
REC,Emles Real Estate Credit ETF,USD,"The investment seeks investment results that correspond, before fees and expenses, to the price and yield performance of the Solactive U.S. Real Estate Bond Index (the ""index"").
 The index is a market value weighted index designed to measure the performance of corporate bonds issued in the U.S. by U.S. companies (and their subsidiaries) in the real estate sector. The fund will generally invest at least 90% of its net assets (plus borrowings for investment purposes) in the component securities of the index and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents. It is non-diversified.",Fixed Income,Corporate Bonds,Emles,BTS,BATS,
REGL,ProShares S&P MidCap 400 Dividend Aristocrats ETF,USD,"The investment seeks investment results, before fees and expenses, that track the performance of the S&P MidCap 400Â® Dividend Aristocrats Index (the ""index"").
 Under normal circumstances, the fund will invest at least 80% of its total assets in component securities. The index contains a minimum of 40 stocks which are equally weighted. No single sector is allowed to comprise more than 30% of the index weight.",Equities,Mid Cap,ProShares,BTS,BATS,US74347B6801
REM,iShares Mortgage Real Estate Capped ETF,USD,"The investment seeks to track the investment results of the FTSE NAREIT All Mortgage Capped Index composed of U.S. real estate investment trusts (""REITs"") that hold U.S. residential and commercial mortgages.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents. The underlying index measures the performance of the residential and commercial mortgage real estate, mortgage finance and savings associations sectors of the U.S. equity market. The fund is non-diversified.",Real Estate,REITs,BlackRock Asset Management,BTS,BATS,US46435G3424
RESD,WisdomTree International ESG Fund,USD,"The investment seeks capital appreciation.
 The fund is actively managed using a model-based approach. It seeks to achieve its investment objective by investing primarily in equity securities of issuers in developed markets excluding the United States and Canada that exhibit certain characteristics that the Adviser believes to be indicative of positive future returns as well as incorporating favorable environmental, social, and governance (""ESG"") characteristics based on a model developed by WisdomTree Asset Management. The fund is non-diversified.",Equities,Developed Markets,WisdomTree Asset Management,BTS,BATS,US97717Y7094
RESE,WisdomTree Emerging Markets ESG Fund,USD,"The investment seeks capital appreciation.
 The fund is actively managed using a model-based approach. It seeks to achieve its investment objective by investing primarily in equity securities of issuers in emerging markets that exhibit certain characteristics that the fund&#39;s investment adviser believes to be indicative of positive future returns as well as incorporating favorable environmental, social, and governance (""ESG"") characteristics based on a model developed by the adviser. The adviser employs a quantitative model to identify which securities the fund might purchase and sell and opportune times for purchases and sales. The fund is non-diversified.",Equities,Emerging Markets,WisdomTree Asset Management,BTS,BATS,US97717X2146
RODE,Hartford Multifactor Diversified International ETF,USD,"The investment seeks to provide investment results that correspond to the total return performance of the Hartford Multifactor Diversified International Index.
 The fund generally invests at least 80% of its assets in the equity securities that are components of the index and in depositary receipts (such as American Depositary Receipts (""ADRs""), Global Depositary Receipts (""GDRs"") and European Depositary Receipts (""EDRs"")) representing securities of the index. The index is designed to enhance return potential available from investment in a capitalization-weighted universe of developed and emerging markets located outside the U.S.",Equities,,Hartford Mutual Funds,BTS,BATS,US5184166073
RODI,Barclays Return on Disability ETN,USD,"The investment seeks a return linked to the performance of the Return on Disability US LargeCap ETN Total Return USD Index.
 The index notionally tracks the returns that may be available from investing in a Basket comprised of stocks of up to 100 companies that, according to the RoD Ranking, are considered the top ranked firms in the disability market with respect to creation of shareholder value and which meet other eligibility requirements.",Equities,Factors,Barclays,BTS,BATS,
ROMO,Strategy Shares Newfound/ReSolve Robust Momentum ETF,USD,"The investment seeks to provide investment returns that correspond, before fees and expenses, to the performance of the Newfound/ReSolve Robust Equity Momentum Index.
 The fund employs a ""passive management"" investment approach designed to track the total return performance, before fees and expenses, of the Newfound/ReSolve Robust Equity Momentum Index. The index uses a quantitative, rules-based methodology to provide exposure to broad U.S. equity, international equity, and emerging market equity indices, to the extent that such equity indices are exhibiting positive momentum relative to U.S. Treasury market indices.",Equities,Developed Markets,Strategy Shares,BTS,BATS,US86280R8869
RSX,VanEck Vectors Russia ETF,USD,"The investment seeks to replicate as closely as possible, before fees and expenses, the price and yield performance of the MVISÂ® Russia Index.
 The fund normally invests at least 80% of its total assets in securities that comprise the fund&#39;s benchmark index. The index includes securities, which may include depositary receipts, of Russian companies. A company is generally considered to be a Russian company if it is incorporated in Russia or is incorporated outside of Russia but has at least 50% of its revenues/related assets in Russia. Such companies may include medium-capitalization companies. It is non-diversified.",Equities,Emerging Markets,VanEck Asset Management,BTS,BATS,US92189F4037
RSXJ,VanEck Vectors Russia Small-Cap ETF,USD,"The investment seeks to replicate as closely as possible, before fees and expenses, the price and yield performance of the MVISÂ® Russia Small-Cap Index.
 The fund normally invests at least 80% of its total assets in securities that comprise the fund&#39;s benchmark index. The index includes securities of Russian small-capitalization companies. It will normally invest at least 80% of its total assets in securities of small-capitalization Russian companies. The fund is non-diversified.",Equities,Small Cap,VanEck Asset Management,BTS,BATS,US92189F7345
RTAI,Rareview Tax Advantaged Income ETF,USD,"The investment seeks total return with an emphasis on providing current income, a substantial portion of which will be exempt from federal income taxes.
 Under normal market conditions, the fund will invest in municipal bond closed-end funds trading at a discount or premium to their underlying net asset value and that pay regular periodic cash distributions. While it will invest primarily in closed-end funds, the fund may invest up to 30% of its assets in municipal or short term Treasury ETFs if in the adviser&#39;s discretion, the ETFs will provide a better investment opportunity or liquidity for the asset class. It is non-diversified.",Fixed Income,Municipal Bonds,Rareview Capital,BTS,BATS,US19423L7148
RVRS,Reverse Cap Weighted U.S. Large Cap ETF,USD,"The investment seeks to track the performance, before fees and expenses, of the Reverse Cap Weighted U.S. Large Cap Index (the ""index"").
 Under normal circumstances, at least 80% of the fund&#39;s net assets, plus borrowings for investment purposes, will be invested in large cap securities that are principally traded in the United States. The index is a rules-based, reverse capitalization weighted index comprised of constituents of the S&P 500 Â® Index, which consists of approximately 500 leading U.S.-listed companies representing approximately 80% of the U.S. equity market capitalization.",Equities,Large Cap,Exchange Traded Concepts,BTS,BATS,
RYLD,Global X Russell 2000 Covered Call ETF,USD,"The investment seeks to provide investment results that correspond generally to the price and yield performance, before fees and expenses, of the Cboe Russell 2000 BuyWrite Index.
 The fund invests at least 80% of its total assets in component securities of the index or in investments that have economic characteristics that are substantially identical to the economic characteristics of such component securities. The index measures the performance of a theoretical portfolio that holds a portfolio of the stocks included in the Russell 2000 Index, and ""writes"" a succession of one-month at-the-money covered call options on the Russell 2000 Index.",Equities,,Global X Funds,BTS,BATS,US37954Y4594
SECT,Main Sector Rotation ETF,USD,"The investment seeks to outperform the S&P 500 in rising markets while limiting losses during periods of decline.
 The fund utilizes a ""fund of funds"" structure to invest in sector based equity ETFs. It seeks to achieve its objective through dynamic sector rotation. The Adviser focuses its research primarily on sector selection by carefully reviewing the sector, industry, and sub-industries in the fund&#39;s portfolio. The Adviser chooses sectors it believes are undervalued and poised to respond favorably to financial market catalysts. The fund sell a security when it achieves its target price and is, in the opinion of the Adviser, no longer undervalued.",Financials,Factors,Main Management ETFs,BTS,BATS,US66538H5919
SEPZ,TrueShares Structured Outcome (September) ETF,USD,"The investment seeks to provide investors with returns (before fees and expenses) that track those of the S&P 500 Price Return Index while seeking to provide a buffer against the first 8% to 12% of S&P 500 Price Index losses, over the period from September 1, 2020 to August 31, 2021.
 The fund is an actively-managed ETF that seeks to achieve its investment objective by investing substantially all of its assets in options that reference the S&P 500 Price Index. It will purchase call options and sell put options on the index or an ETF that tracks the index on each Initial Investment Day with an expiration on the next Roll Date.",Derivatives,,TrueShares,BTS,BATS,US2103227987
SFHY,WisdomTree U.S. Short-Term High Yield Corporate Bond Fund,USD,"The investment seeks to track the price and yield performance, before fees and expenses, of the WisdomTree U.S. Short-term High Yield Corporate Bond Index.
 Under normal circumstances, at least 80% of the fund&#39;s total assets will be invested in component securities of the index and investments that have economic characteristics that are substantially identical to the economic characteristics of such component securities. The index is designed to capture the performance of selected issuers in the short-term U.S. non-investment-grade corporate bond market that are deemed to have favorable fundamental and income characteristics. It is non-diversified.",Fixed Income,High Yield Bonds,WisdomTree Asset Management,BTS,BATS,
SFIG,WisdomTree U.S. Short-Term Corporate Bond Fund,USD,"The investment seeks to track the price and yield performance, before fees and expenses, of the WisdomTree U.S. Short-term Corporate Bond Index.
 Under normal circumstances, at least 80% of the fund&#39;s total assets will be invested in component securities of the index and investments that have economic characteristics that are substantially identical to the economic characteristics of such component securities. The index is designed to capture the performance of selected issuers in the short-term U.S. investment grade corporate bond market that are deemed to have favorable fundamental and income characteristics. It is non-diversified.",Fixed Income,Corporate Bonds,WisdomTree Asset Management,BTS,BATS,
SHAG,WisdomTree Yield Enhanced U.S. Short-Term Aggregate Bond Fund,USD,"The investment seeks to track the price and yield performance, before fees and expenses, of the Bloomberg Barclays US Short Aggregate Enhanced Yield Index (the ""index"").
 Under normal circumstances, at least 80% of the fund&#39;s total assets will be invested in component securities of the index and investments that have economic characteristics that are substantially identical to the economic characteristics of such component securities. The index is designed to broadly capture the short-term U.S. investment grade, fixed income securities market while seeking to enhance yield within desired risk parameters and constraints. The fund is non-diversified.",Fixed Income,Corporate Bonds,WisdomTree Asset Management,BTS,BATS,US97717Y8084
SHYD,VanEck Vectors Short High Yield Muni ETF,USD,"The investment seeks to replicate as closely as possible, before fees and expenses, the price and yield performance of the Bloomberg Barclays Municipal High Yield Short Duration Index.
 The fund normally invests at least 80% of its total assets in securities that comprise the benchmark index. The index is composed of publicly traded municipal bonds that cover the U.S. dollar denominated high yield short-term tax-exempt bond market.",Fixed Income,High Yield Bonds,VanEck Asset Management,BTS,BATS,US92189F3872
SLT,Pacer Salt High truBeta US Market ETF,USD,"The investment seeks to track the performance, before fees and expenses, of the Salt High truBetaâ¢ US Market Index (the ""index"").
 Under normal circumstances, at least 80% of the fund&#39;s total assets (exclusive of any collateral held from securities lending) will be invested in the component securities of the index. The index uses an objective, rules-based methodology to measure the performance of an equal-weighted portfolio of approximately 100 large- and mid-capitalization U.S.-listed stocks with the highest forecasted systematic risk relative to the market (known as ""beta""). The fund is non-diversified.",Equities,Developed Markets,Pacer,BTS,BATS,
SLVP,iShares MSCI Global Silver and Metals Miners ETF,USD,"The investment seeks to track the investment results of the MSCI ACWI Select Silver Miners Investable Market Index.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The index has been developed by MSCI Inc. (the ""index provider"" or ""MSCI"") to focus on approximately 25 companies in developed and emerging markets that are involved in silver mining or exploration. The fund is non-diversified.",Materials,Developed Markets,BlackRock Asset Management,BTS,BATS,US4642863272
SMB,VanEck Vectors Short Muni ETF,USD,"The investment seeks to replicate as closely as possible, before fees and expenses, the price and yield performance of the Bloomberg Barclays AMT-Free Short Continuous Municipal Index.
 The fund normally invests at least 80% of its total assets in fixed income securities that comprise the index. The index is comprised of publicly traded municipal bonds that cover the U.S. dollar denominated short-term tax-exempt bond market.",Fixed Income,Municipal Bonds,VanEck Asset Management,BTS,BATS,US92189F5281
SMDV,ProShares Russell 2000 Dividend Growers ETF,USD,"The investment seeks investment results, before fees and expenses, that track the performance of the Russell 2000 Â® Dividend Growth Index (the ""index"").
 Under normal circumstances, the fund will invest at least 80% of its total assets in component securities of the index. The index contains a minimum of 40 stocks, which are equally weighted, and no single sector is allowed to comprise more than 30% of the index weight.",Equities,Small Cap,ProShares,BTS,BATS,US74347B6983
SMIN,iShares MSCI India Small-Cap ETF,USD,"The investment seeks to track the investment results of the MSCI India Small Cap Index.
 The fund generally will collectively invest at least 90% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The index is designed to measure the performance of equity securities of small-capitalization companies in the Indian securities market.",Equities,Small Cap,BlackRock Asset Management,BTS,BATS,US46429B6149
SMMD,iShares Russell 2500 ETF,USD,"The investment seeks to track the investment results of the Russell 2500TM Index.
 The fund generally will invest at least 90% of its assets in the component securities, including indirect investments through the underlying fund, of the underlying index and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents. The underlying index measures the performance of the small- to mid-capitalization sector of the U.S. equity market, as defined by FTSE Russell.",Equities,Mid Cap,BlackRock Asset Management,BTS,BATS,US46435G2681
SMMV,iShares MSCI USA Small-Cap Min Vol Factor ETF,USD,"The investment seeks to track the investment results of the MSCI USA Small Cap Minimum Volatility (USD) Index.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index. The index has been developed by MSCI Inc. (the ""index provider"" or ""MSCI"") to measure the performance of small-capitalization U.S. equities that in the aggregate have lower volatility characteristics relative to the small-capitalization U.S. equity market. The manager uses a ""passive"" or indexing approach to try to achieve the fund&#39;s investment objective.",Equities,Small Cap,BlackRock Asset Management,BTS,BATS,US46435G4331
SOVB,Cambria Sovereign Bond ETF,USD,"The investment seeks to provide income and capital appreciation.
 Under normal market conditions, the fundâs bond portfolio invests at least 40% of its total assets in investment grade, intermediate U.S. treasuries and TIPS and at least 40% of its total assets in ex-U.S. sovereign bonds, including investment grade and non-investment grade bonds issued by developed and emerging market governments with short and intermediate durations. The investment adviser intends to spend approximately one percent of the fundâs total assets per month to purchase put options.",Fixed Income,Government Bonds,Cambria ETF Trust,BTS,BATS,
SPMV,Invesco S&P 500 Minimum Variance ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the S&P 500Â® Minimum Volatility Index (the ""underlying index"").
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. The underlying index is designed to measure the performance of a subset of constituent securities of the S&P 500 Index using a managed volatility equity strategy that seeks to achieve lower total volatility than the S&P 500 Â® Index, while maintaining other similar characteristics of the S&P 500 Â® Index.",Financials,Large Cap,Invesco Investment Management,BTS,BATS,US46138E3475
STLC,iShares Factors US Blend Style ETF,USD,"The investment seeks to track the investment results of the Russell US Large Cap Factors Blend Style Index.
 The fund generally will invest at least 80% of its assets in the component securities of its index and in investments that have economic characteristics that are substantially identical to the component securities of its index and may invest up to 20% of its assets in certain futures, options and swap contracts, cash and cash equivalents. The index is designed to select equity securities from the Russell 1000Â® Index, with exposure to five equity style factors while maintaining a level of risk similar to that of the parent index. It is non-diversified.",Information Technology,Blend,BlackRock Asset Management,BTS,BATS,
STLG,iShares Factors US Growth Style ETF,USD,"The investment seeks to track the investment results of the Russell US Large Cap Factors Growth Style Index composed of U.S. large- and mid-capitalization stocks with favorable exposure to target style factors subject to constraints.
 The fund seeks to track the investment results of the Russell US Large Cap Factors Growth Style Index. The underlying index is designed to select equity securities from the Russell 1000Â® Growth Index, which in turn is a subset of the Russell 1000Â® Index. It generally will invest at least 90% of its assets in the component securities of the underlying index. The fund is non-diversified.",Information Technology,Growth,BlackRock Asset Management,BTS,BATS,
STLV,iShares Factors US Value Style ETF,USD,"The investment seeks to track the investment results of the Russell US Large Cap Factors Value Style Index composed of U.S. large- and mid-capitalization stocks with favorable exposure to target style factors subject to constraints.
 The fund seeks to track the investment results of the Russell US Large Cap Factors Value Style Index. The underlying index is designed to select equity securities from the Russell 1000Â® Value Index, which in turn is a subset of the Russell 1000 Index. It generally will invest at least 90% of its assets in the component securities of the underlying index. The fund is non-diversified.",Information Technology,Value,BlackRock Asset Management,BTS,BATS,
STMB,iShares Factors US Mid Blend Style ETF,USD,"The investment seeks to track the investment results of the Russell US Mid Cap Factors Blend Style Index.
 The fund generally will invest at least 80% of its assets in the component securities of its index and in investments that have economic characteristics that are substantially identical to the component securities of its index and may invest up to 20% of its assets in certain futures, options and swap contracts, cash and cash equivalents. The index is designed to select equity securities from the Russell MidcapÂ® Index, with exposure to five equity style factors while maintaining a level of risk similar to that of the parent index. It is non-diversified.",Information Technology,Mid Cap,BlackRock Asset Management,BTS,BATS,
STOT,SPDR DoubleLine Short Duration Total Return Tactical ETF,USD,"The investment seeks to maximize current income with a dollar-weighted average effective duration between one and three years.
 Under normal circumstances, the fund will invest at least 80% of its net assets in a diversified portfolio of fixed income securities of any credit quality. Fixed income securities in which the fund principally invests are defined as securities issued or guaranteed by the U.S. government or its agencies, instrumentalities or sponsored corporations; TIPS; municipal bonds (the fund may invest up to 20% of its portfolio in municipal bonds); asset-backed securities; etc.",Fixed Income,Corporate Bonds,State Street Global Advisors,BTS,BATS,US78470P2002
STSB,iShares Factors US Small Blend Style ETF,USD,"The investment seeks to track the investment results of the Russell US Small Cap Factors Blend Style Index.
 The fund generally will invest at least 80% of its assets in the component securities of its index and in investments that have economic characteristics that are substantially identical to the component securities of its index and may invest up to 20% of its assets in certain futures, options and swap contracts, cash and cash equivalents. The index is designed to select equity securities from the Russell 2000Â® Index, with exposure to five equity style factors while maintaining a level of risk similar to that of the parent index. It is non-diversified.",Information Technology,Small Cap,BlackRock Asset Management,BTS,BATS,US02072L1778
